563,1813.0
564,1848.0
565,1834.0
566,1842.0
567,1866.0
568,1912.0
569,1757.0
570,1651.0
571,1847.0
572,1865.0
573,1903.0
574,1898.0
575,1836.0
576,1700.0
577,1901.0
578,1752.0
579,1738.0
580,1715.0
581,1769.0
582,1697.0
583,1936.0
584,1876.0
585,1813.0
586,2022.0
587,1667.0
588,1639.0
589,1747.0
590,1898.0
591,1881.0
592,1892.0
593,1848.0
594,1592.0
595,1891.0
596,1784.0
597,1793.0
598,1913.0
599,1729.0
600,1909.0
601,1775.0
602,1849.0
603,1643.0
604,1744.0
605,1608.0
606,1715.0
607,1641.0
608,1825.0
609,1788.0
610,1880.0
611,1863.0
612,1762.0
613,1918.0
614,1626.0
615,1784.0
616,1827.0
617,1780.0
618,1646.0
619,1668.0
620,1853.0
621,1800.0
622,1869.0
623,1883.0
624,1852.0
625,1843.0
626,1795.0
627,1757.0
628,1798.0
629,1779.0
630,1763.0
631,1758.0
632,1719.0
633,1946.0
634,1820.0
635,1874.0
636,1940.0
637,1762.0
638,1722.0
639,1740.0
640,1805.0
641,1613.0
642,1739.0
643,1641.0
644,1816.0
645,1852.0
646,1613.0
647,1799.0
648,1963.0
649,1877.0
650,1870.0
651,1646.0
652,1839.0
653,1795.0
654,1788.0
655,1791.0
656,1937.0
657,1698.0
658,1622.0
659,1738.0
660,1903.0
661,1829.0
662,1735.0
663,1793.0
664,1781.0
665,1791.0
666,1784.0
667,1742.0
668,1890.0
669,1630.0
670,1866.0
671,1878.0
672,1548.0
673,1810.0
674,1782.0
675,1912.0
676,1861.0
677,1874.0
678,1774.0
679,1752.0
680,1765.0
681,1777.0
682,1734.0
683,1879.0
684,1704.0
685,1732.0
686,1725.0
687,1802.0
688,1806.0
689,1803.0
690,1785.0
691,1925.0
692,1855.0
693,1793.0
694,1804.0
695,2011.0
696,1777.0
697,1719.0
698,1792.0
699,1749.0
700,1872.0
701,1729.0
702,1840.0
703,1598.0
704,1862.0
705,1615.0
706,1852.0
707,1578.0
708,1707.0
709,1917.0
710,1820.0
711,1856.0
712,1767.0
713,1721.0
714,1651.0
715,1863.0
716,1729.0
717,1741.0
718,1806.0
719,1909.0
720,1776.0
721,1576.0
722,1688.0
723,1784.0
724,1856.0
725,1852.0
726,1851.0
727,1718.0
728,1776.0
729,1808.0
730,1935.0
731,1905.0
732,1827.0
733,1919.0
734,1863.0
735,1727.0
736,1717.0
737,1679.0
738,1823.0
739,1925.0
740,1847.0
741,1770.0
742,1646.0
743,1762.0
744,1819.0
745,1772.0
746,1853.0
747,2009.0
748,1774.0
749,1923.0
750,1812.0
751,1762.0
752,2074.0
753,1707.0
754,1732.0
755,1716.0
756,1845.0
757,1787.0
758,1747.0
759,1795.0
760,1692.0
761,1757.0
762,1800.0
763,1652.0
764,1672.0
765,1887.0
766,1787.0
767,1765.0
768,1722.0
769,1778.0
770,1715.0
771,1824.0
772,1738.0
773,1782.0
774,1893.0
775,1836.0
776,1720.0
777,1720.0
778,1588.0
779,1822.0
780,1809.0
781,1780.0
782,1740.0
783,1729.0
784,1686.0
785,1866.0
786,1773.0
787,1867.0
788,1835.0
789,1594.0
790,1674.0
791,1931.0
792,1822.0
793,1730.0
794,1858.0
795,1738.0
796,1802.0
797,1801.0
798,1781.0
799,1788.0
800,1780.0
801,1699.0
802,1776.0
803,1939.0
804,1713.0
805,1710.0
806,1866.0
807,1992.0
808,1959.0
809,1914.0
810,1867.0
811,1794.0
812,1830.0
813,1830.0
814,1868.0
815,1686.0
816,1912.0
817,1857.0
818,1916.0
819,1862.0
820,1864.0
821,1742.0
822,1926.0
823,1774.0
824,1896.0
825,1752.0
826,1761.0
827,1803.0
828,1841.0
829,1811.0
830,1687.0
831,1636.0
832,1793.0
833,1783.0
834,1732.0
835,1766.0
836,1797.0
837,1831.0
838,1730.0
839,1774.0
840,1756.0
841,1840.0
842,1785.0
843,2028.0
844,1902.0
845,1889.0
846,1739.0
847,1803.0
848,1833.0
849,1819.0
850,1756.0
851,1871.0
852,1836.0
853,1765.0
854,1684.0
855,1831.0
856,1664.0
857,1744.0
858,1644.0
859,1643.0
860,1748.0
861,1695.0
862,1922.0
863,1935.0
864,1877.0
865,1714.0
866,1888.0
867,1766.0
868,1792.0
869,1795.0
870,1631.0
871,1791.0
872,1727.0
873,1763.0
874,1981.0
875,1811.0
876,1715.0
877,1745.0
878,1791.0
879,1900.0
880,1807.0
881,1810.0
882,1778.0
883,1862.0
884,1762.0
885,1791.0
886,1773.0
887,1886.0
888,1771.0
889,1842.0
890,1806.0
891,1782.0
892,1853.0
893,1751.0
894,1825.0
895,1812.0
896,1650.0
897,1745.0
898,1749.0
899,1719.0
900,1786.0
901,1793.0
902,1853.0
903,1765.0
904,1701.0
905,1771.0
906,1633.0
907,1840.0
908,1749.0
909,1745.0
910,1734.0
911,1826.0
912,1805.0
913,1682.0
914,1787.0
915,1848.0
916,1782.0
917,1765.0
918,1687.0
919,1641.0
920,1820.0
921,1768.0
922,1720.0
923,1735.0
924,1843.0
925,1677.0
926,1795.0
927,1768.0
928,1694.0
929,1756.0
930,1775.0
931,1792.0
932,1887.0
933,1708.0
934,1781.0
935,1871.0
936,1720.0
937,1797.0
938,1751.0
939,1796.0
940,1736.0
941,1879.0
942,1632.0
943,1691.0
944,1759.0
945,1676.0
946,1734.0
947,1758.0
948,1851.0
949,1716.0
950,1856.0
951,1719.0
952,1912.0
953,1744.0
954,1598.0
955,1640.0
956,1802.0
957,1776.0
958,1781.0
959,1913.0
960,1758.0
961,1859.0
962,1690.0
963,1767.0
964,1745.0
965,1805.0
966,1804.0
967,1886.0
968,1773.0
969,1836.0
970,1805.0
971,1725.0
972,1778.0
973,1766.0
974,1755.0
975,1851.0
976,1929.0
977,1789.0
978,1854.0
979,1888.0
980,1832.0
981,1721.0
982,1873.0
983,1742.0
984,1769.0
985,1711.0
986,1694.0
987,1788.0
988,1808.0
989,1789.0
990,1859.0
991,1850.0
992,1762.0
993,1801.0
994,1883.0
995,1685.0
996,1783.0
997,1759.0
998,1887.0
999,1863.0
